Ontology1,Ontology2,Entity1,Entity2,Parent1,Parent2,Path1,Path2,Match,Type
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,contract,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,keywords,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,institution,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,editor,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,copyright,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,1,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,parts,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,type,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,first,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,price,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,firstName,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,startPage,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,language,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,creator,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,city,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,size,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,isPartOf,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,date,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,firstPublished,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,month,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,school,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,description,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,book,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,articles,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,name,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,howPublished,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,issue,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,lccn,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,humanCreator,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,periodicity,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,contents,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,collection,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,volume,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,journal,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,directors,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,issn,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,title,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,endPage,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,address,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,pages,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,location,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,isbn,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,proceedings,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,rest,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,event,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,affiliation,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,name,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,chapters,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,date,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,shortName,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,mrNumber,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,series,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,url,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,publisher,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,state,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,day,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,number,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,year,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,organization,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,contributor,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,organizer,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,country,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,key,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,author,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,edition,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,abstract,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,note,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,reviewed,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,copyright,chapter,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,numberOrVolume,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,annote,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,lastName,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,communications,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,contract,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,keywords,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,institution,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,editor,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,copyright,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,parts,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,type,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,first,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,price,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,firstName,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,startPage,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,language,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,creator,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,city,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,size,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,isPartOf,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,date,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,firstPublished,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,month,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,school,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,description,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,book,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,articles,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,name,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,howPublished,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,issue,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,lccn,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,humanCreator,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,periodicity,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,contents,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,collection,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
dataset1/ontologies/101.rdf,dataset1/ontologies/103.rdf,organization,volume,Organization,Informal,Thing/Organization/Institution,Thing/Reference/Informal/Booklet,0,Property
